date,country_name,new_cases,new_cases_7d_avg
2020-03-01,Germany,0,0.0
2020-03-02,Germany,84,42.0
2020-03-03,Germany,157,80.33333333333333
2020-03-04,Germany,186,106.75
2020-03-05,Germany,187,122.8
2020-03-06,Germany,142,126.0
2020-03-07,Germany,105,123.0
2020-03-08,Germany,347,172.57142857142858
2020-03-09,Germany,595,245.57142857142858
2020-03-10,Germany,757,331.2857142857143
2020-03-11,Germany,991,446.2857142857143
2020-03-12,Germany,1464,628.7142857142857
2020-03-13,Germany,1302,794.4285714285714
2020-03-14,Germany,980,919.4285714285714
2020-03-15,Germany,2037,1160.857142857143
2020-03-16,Germany,3033,1509.142857142857
2020-03-17,Germany,3598,1915.0
2020-03-18,Germany,4057,2353.0
2020-03-19,Germany,4056,2723.285714285714
2020-03-20,Germany,3357,3016.8571428571427
2020-03-21,Germany,2265,3200.4285714285716
2020-03-22,Germany,3732,3442.5714285714284
2020-03-23,Germany,4878,3706.1428571428573
2020-03-24,Germany,5680,4003.5714285714284
2020-03-25,Germany,5901,4267.0
2020-03-26,Germany,5981,4542.0
2020-03-27,Germany,4720,4736.714285714285
2020-03-28,Germany,3077,4852.714285714285
2020-03-29,Germany,4120,4908.142857142857
2020-03-30,Germany,6061,5077.142857142857
2020-03-31,Germany,6257,5159.571428571428
2020-04-01,Germany,6549,5252.142857142857
2020-04-02,Germany,6191,5282.142857142857
2020-04-03,Germany,4338,5227.571428571428
2020-04-04,Germany,2536,5150.285714285715
2020-04-05,Germany,3660,5084.571428571428
2020-04-06,Germany,5185,4959.428571428572
2020-04-07,Germany,5277,4819.428571428572
2020-04-08,Germany,4909,4585.142857142857
2020-04-09,Germany,3355,4180.0
2020-04-10,Germany,2884,3972.285714285714
2020-04-11,Germany,1868,3876.8571428571427
2020-04-12,Germany,1598,3582.285714285714
2020-04-13,Germany,2466,3193.8571428571427
2020-04-14,Germany,3325,2915.0
2020-04-15,Germany,3420,2702.285714285714
2020-04-16,Germany,3046,2658.1428571428573
2020-04-17,Germany,2107,2547.1428571428573
2020-04-18,Germany,1377,2477.0
2020-04-19,Germany,1711,2493.1428571428573
2020-04-20,Germany,2185,2453.0
2020-04-21,Germany,2487,2333.285714285714
2020-04-22,Germany,2093,2143.714285714286
2020-04-23,Germany,1904,1980.5714285714287
2020-04-24,Germany,1271,1861.142857142857
2020-04-25,Germany,704,1765.0
2020-04-26,Germany,1119,1680.4285714285713
2020-04-27,Germany,1465,1577.5714285714287
2020-04-28,Germany,1430,1426.5714285714287
2020-04-29,Germany,1461,1336.2857142857142
2020-04-30,Germany,918,1195.4285714285713
2020-05-01,Germany,620,1102.4285714285713
2020-05-02,Germany,425,1062.5714285714287
2020-05-03,Germany,729,1006.8571428571429
2020-05-04,Germany,1092,953.5714285714286
2020-05-05,Germany,1221,923.7142857142857
2020-05-06,Germany,1202,886.7142857142857
2020-05-07,Germany,978,895.2857142857143
2020-05-08,Germany,677,903.4285714285714
2020-05-09,Germany,341,891.4285714285714
2020-05-10,Germany,687,885.4285714285714
2020-05-11,Germany,855,851.5714285714286
2020-05-12,Germany,913,807.5714285714286
2020-05-13,Germany,808,751.2857142857143
2020-05-14,Germany,728,715.5714285714286
2020-05-15,Germany,462,684.8571428571429
2020-05-16,Germany,316,681.2857142857143
2020-05-17,Germany,543,660.7142857142857
2020-05-18,Germany,730,642.8571428571429
2020-05-19,Germany,832,631.2857142857143
2020-05-20,Germany,419,575.7142857142857
2020-05-21,Germany,526,546.8571428571429
2020-05-22,Germany,337,529.0
2020-05-23,Germany,219,515.1428571428571
2020-05-24,Germany,411,496.2857142857143
2020-05-25,Germany,618,480.2857142857143
2020-05-26,Germany,654,454.85714285714283
2020-05-27,Germany,529,470.57142857142856
2020-05-28,Germany,445,459.0
2020-05-29,Germany,374,464.2857142857143
2020-05-30,Germany,178,458.42857142857144
2020-05-31,Germany,136,419.14285714285717
2020-06-01,Germany,307,374.7142857142857
2020-06-02,Germany,497,352.2857142857143
2020-06-03,Germany,528,352.14285714285717
2020-06-04,Germany,437,351.0
2020-06-05,Germany,285,338.2857142857143
2020-06-06,Germany,164,336.2857142857143
2020-06-07,Germany,296,359.14285714285717
2020-06-08,Germany,426,376.14285714285717
2020-06-09,Germany,518,379.14285714285717
2020-06-10,Germany,281,343.85714285714283
2020-06-11,Germany,353,331.85714285714283
2020-06-12,Germany,299,333.85714285714283
2020-06-13,Germany,172,335.0
2020-06-14,Germany,260,329.85714285714283
2020-06-15,Germany,519,343.14285714285717
2020-06-16,Germany,866,392.85714285714283
2020-06-17,Germany,764,461.85714285714283
2020-06-18,Germany,991,553.0
2020-06-19,Germany,569,591.5714285714286
2020-06-20,Germany,223,598.8571428571429
2020-06-21,Germany,446,625.4285714285714
2020-06-22,Germany,541,628.5714285714286
2020-06-23,Germany,506,577.1428571428571
2020-06-24,Germany,571,549.5714285714286
2020-06-25,Germany,574,490.0
2020-06-26,Germany,325,455.14285714285717
2020-06-27,Germany,201,452.0
2020-06-28,Germany,415,447.57142857142856
2020-06-29,Germany,458,435.7142857142857
2020-06-30,Germany,482,432.2857142857143
2020-07-01,Germany,471,418.0
2020-07-02,Germany,427,397.0
2020-07-03,Germany,294,392.57142857142856
2020-07-04,Germany,144,384.42857142857144
2020-07-05,Germany,323,371.2857142857143
2020-07-06,Germany,395,362.2857142857143
2020-07-07,Germany,450,357.7142857142857
2020-07-08,Germany,425,351.14285714285717
2020-07-09,Germany,426,351.0
2020-07-10,Germany,277,348.57142857142856
2020-07-11,Germany,131,346.7142857142857
2020-07-12,Germany,330,347.7142857142857
2020-07-13,Germany,468,358.14285714285717
2020-07-14,Germany,542,371.2857142857143
2020-07-15,Germany,557,390.14285714285717
2020-07-16,Germany,523,404.0
2020-07-17,Germany,442,427.57142857142856
2020-07-18,Germany,179,434.42857142857144
2020-07-19,Germany,456,452.42857142857144
2020-07-20,Germany,525,460.57142857142856
2020-07-21,Germany,698,482.85714285714283
2020-07-22,Germany,691,502.0
2020-07-23,Germany,810,543.0
2020-07-24,Germany,543,557.4285714285714
2020-07-25,Germany,212,562.1428571428571
2020-07-26,Germany,529,572.5714285714286
2020-07-27,Germany,755,605.4285714285714
2020-07-28,Germany,914,636.2857142857143
2020-07-29,Germany,865,661.1428571428571
2020-07-30,Germany,915,676.1428571428571
2020-07-31,Germany,562,678.8571428571429
2020-08-01,Germany,305,692.1428571428571
2020-08-02,Germany,798,730.5714285714286
2020-08-03,Germany,950,758.4285714285714
2020-08-04,Germany,1112,786.7142857142857
2020-08-05,Germany,1170,830.2857142857143
2020-08-06,Germany,1005,843.1428571428571
2020-08-07,Germany,711,864.4285714285714
2020-08-08,Germany,321,866.7142857142857
2020-08-09,Germany,1105,910.5714285714286
2020-08-10,Germany,1193,945.2857142857143
2020-08-11,Germany,1541,1006.5714285714286
2020-08-12,Germany,1491,1052.4285714285713
2020-08-13,Germany,1376,1105.4285714285713
2020-08-14,Germany,756,1111.857142857143
2020-08-15,Germany,493,1136.4285714285713
2020-08-16,Germany,1549,1199.857142857143
2020-08-17,Germany,1533,1248.4285714285713
2020-08-18,Germany,1753,1278.7142857142858
2020-08-19,Germany,1620,1297.142857142857
2020-08-20,Germany,1657,1337.2857142857142
2020-08-21,Germany,918,1360.4285714285713
2020-08-22,Germany,565,1370.7142857142858
2020-08-23,Germany,1427,1353.2857142857142
2020-08-24,Germany,1487,1346.7142857142858
2020-08-25,Germany,1618,1327.4285714285713
2020-08-26,Germany,1542,1316.2857142857142
2020-08-27,Germany,1390,1278.142857142857
2020-08-28,Germany,834,1266.142857142857
2020-08-29,Germany,535,1261.857142857143
2020-08-30,Germany,1186,1227.4285714285713
2020-08-31,Germany,1323,1204.0
2020-09-01,Germany,1411,1174.4285714285713
2020-09-02,Germany,1516,1170.7142857142858
2020-09-03,Germany,1495,1185.7142857142858
2020-09-04,Germany,1106,1224.5714285714287
2020-09-05,Germany,581,1231.142857142857
2020-09-06,Germany,1413,1263.5714285714287
2020-09-07,Germany,1381,1271.857142857143
2020-09-08,Germany,1746,1319.7142857142858
2020-09-09,Germany,1589,1330.142857142857
2020-09-10,Germany,1651,1352.4285714285713
2020-09-11,Germany,1224,1369.2857142857142
2020-09-12,Germany,762,1395.142857142857
2020-09-13,Germany,1489,1406.0
2020-09-14,Germany,2002,1494.7142857142858
2020-09-15,Germany,2196,1559.0
2020-09-16,Germany,2356,1668.5714285714287
2020-09-17,Germany,2168,1742.4285714285713
2020-09-18,Germany,1391,1766.2857142857142
2020-09-19,Germany,690,1756.0
2020-09-20,Germany,1657,1780.0
2020-09-21,Germany,1815,1753.2857142857142
2020-09-22,Germany,2214,1755.857142857143
2020-09-23,Germany,2394,1761.2857142857142
2020-09-24,Germany,2334,1785.0
2020-09-25,Germany,1785,1841.2857142857142
2020-09-26,Germany,874,1867.5714285714287
2020-09-27,Germany,1834,1892.857142857143
2020-09-28,Germany,2164,1942.7142857142858
2020-09-29,Germany,2737,2017.4285714285713
2020-09-30,Germany,2928,2093.714285714286
2020-10-01,Germany,2925,2178.1428571428573
2020-10-02,Germany,2196,2236.8571428571427
2020-10-03,Germany,1155,2277.0
2020-10-04,Germany,2413,2359.714285714286
2020-10-05,Germany,3591,2563.5714285714284
2020-10-06,Germany,4495,2814.714285714286
2020-10-07,Germany,4664,3062.714285714286
2020-10-08,Germany,5063,3368.1428571428573
2020-10-09,Germany,3629,3572.8571428571427
2020-10-10,Germany,2272,3732.4285714285716
2020-10-11,Germany,4189,3986.1428571428573
2020-10-12,Germany,5369,4240.142857142857
2020-10-13,Germany,7248,4633.428571428572
2020-10-14,Germany,7904,5096.285714285715
2020-10-15,Germany,7979,5512.857142857143
2020-10-16,Germany,5687,5806.857142857143
2020-10-17,Germany,3678,6007.714285714285
2020-10-18,Germany,6489,6336.285714285715
2020-10-19,Germany,9454,6919.857142857143
2020-10-20,Germany,12409,7657.142857142857
2020-10-21,Germany,13931,8518.142857142857
2020-10-22,Germany,14039,9383.857142857143
2020-10-23,Germany,11098,10156.857142857143
2020-10-24,Germany,7452,10696.0
2020-10-25,Germany,12025,11486.857142857143
2020-10-26,Germany,15941,12413.57142857143
2020-10-27,Germany,19248,13390.57142857143
2020-10-28,Germany,19849,14236.0
2020-10-29,Germany,19406,15002.714285714286
2020-10-30,Germany,13998,15417.0
2020-10-31,Germany,10523,15855.714285714286
2020-11-01,Germany,15253,16316.857142857143
2020-11-02,Germany,19355,16804.571428571428
2020-11-03,Germany,21203,17083.85714285714
2020-11-04,Germany,22278,17430.85714285714
2020-11-05,Germany,21580,17741.428571428572
2020-11-06,Germany,15934,18018.0
2020-11-07,Germany,10135,17962.571428571428
2020-11-08,Germany,15995,18068.571428571428
2020-11-09,Germany,19617,18106.0
2020-11-10,Germany,22706,18320.714285714286
2020-11-11,Germany,23526,18499.0
2020-11-12,Germany,21385,18471.14285714286
2020-11-13,Germany,15794,18451.14285714286
2020-11-14,Germany,8840,18266.14285714286
2020-11-15,Germany,14693,18080.14285714286
2020-11-16,Germany,20356,18185.714285714286
2020-11-17,Germany,23703,18328.14285714286
2020-11-18,Germany,23751,18360.285714285714
2020-11-19,Germany,22293,18490.0
2020-11-20,Germany,14769,18343.571428571428
2020-11-21,Germany,8819,18340.571428571428
2020-11-22,Germany,15074,18395.0
2020-11-23,Germany,19408,18259.571428571428
2020-11-24,Germany,22046,18022.85714285714
2020-11-25,Germany,22763,17881.714285714286
2020-11-26,Germany,20142,17574.428571428572
2020-11-27,Germany,14940,17598.85714285714
2020-11-28,Germany,8784,17593.85714285714
2020-11-29,Germany,13294,17339.571428571428
2020-11-30,Germany,19217,17312.285714285714
2020-12-01,Germany,23202,17477.428571428572
2020-12-02,Germany,24421,17714.285714285714
2020-12-03,Germany,22253,18015.85714285714
2020-12-04,Germany,15727,18128.285714285714
2020-12-05,Germany,10234,18335.428571428572
2020-12-06,Germany,16465,18788.428571428572
2020-12-07,Germany,22799,19300.14285714286
2020-12-08,Germany,27633,19933.14285714286
2020-12-09,Germany,29042,20593.285714285714
2020-12-10,Germany,27250,21307.14285714286
2020-12-11,Germany,20606,22004.14285714286
2020-12-12,Germany,12498,22327.571428571428
2020-12-13,Germany,19073,22700.14285714286
2020-12-14,Germany,26929,23290.14285714286
2020-12-15,Germany,31354,23821.714285714286
2020-12-16,Germany,31951,24237.285714285714
2020-12-17,Germany,29758,24595.571428571428
2020-12-18,Germany,21693,24750.85714285714
2020-12-19,Germany,13902,24951.428571428572
2020-12-20,Germany,20298,25126.428571428572
2020-12-21,Germany,28979,25419.285714285714
2020-12-22,Germany,33969,25792.85714285714
2020-12-23,Germany,21143,24248.85714285714
2020-12-24,Germany,13148,21876.0
2020-12-25,Germany,11543,20426.0
2020-12-26,Germany,9808,19841.14285714286
2020-12-27,Germany,15738,19189.714285714286
2020-12-28,Germany,27563,18987.428571428572
2020-12-29,Germany,31055,18571.14285714286
2020-12-30,Germany,19592,18349.571428571428
2020-12-31,Germany,10270,17938.428571428572
2021-01-01,Germany,10022,17721.14285714286
2021-01-02,Germany,8834,17582.0
2021-01-03,Germany,14303,17377.0
2021-01-04,Germany,27433,17358.428571428572
2021-01-05,Germany,27959,16916.14285714286
2021-01-06,Germany,26110,17847.285714285714
2021-01-07,Germany,24531,19884.571428571428
2021-01-08,Germany,16666,20833.714285714286
2021-01-09,Germany,8477,20782.714285714286
2021-01-10,Germany,13481,20665.285714285714
2021-01-11,Germany,22584,19972.571428571428
2021-01-12,Germany,24106,19422.14285714286
2021-01-13,Germany,20397,18606.0
2021-01-14,Germany,18306,17716.714285714286
2021-01-15,Germany,13432,17254.714285714286
2021-01-16,Germany,6595,16985.85714285714
2021-01-17,Germany,9156,16368.0
2021-01-18,Germany,18461,15779.0
2021-01-19,Germany,19474,15117.285714285714
2021-01-20,Germany,16815,14605.57142857143
2021-01-21,Germany,15034,14138.142857142857
2021-01-22,Germany,11571,13872.285714285714
2021-01-23,Germany,5018,13647.0
2021-01-24,Germany,6747,13302.857142857143
2021-01-25,Germany,15505,12880.57142857143
2021-01-26,Germany,15817,12358.142857142857
2021-01-27,Germany,13362,11864.857142857143
2021-01-28,Germany,12566,11512.285714285714
2021-01-29,Germany,9947,11280.285714285714
2021-01-30,Germany,4208,11164.57142857143
2021-01-31,Germany,5857,11037.42857142857
2021-02-01,Germany,12297,10579.142857142857
2021-02-02,Germany,13417,10236.285714285714
2021-02-03,Germany,11507,9971.285714285714
2021-02-04,Germany,10012,9606.42857142857
2021-02-05,Germany,8383,9383.0
2021-02-06,Germany,3090,9223.285714285714
2021-02-07,Germany,4184,8984.285714285714
2021-02-08,Germany,9098,8527.285714285714
2021-02-09,Germany,10280,8079.142857142857
2021-02-10,Germany,9355,7771.714285714285
2021-02-11,Germany,8542,7561.714285714285
2021-02-12,Germany,5597,7163.714285714285
2021-02-13,Germany,3762,7259.714285714285
2021-02-14,Germany,4394,7289.714285714285
2021-02-15,Germany,9248,7311.142857142857
2021-02-16,Germany,10007,7272.142857142857
2021-02-17,Germany,9233,7254.714285714285
2021-02-18,Germany,8727,7281.142857142857
2021-02-19,Germany,7778,7592.714285714285
2021-02-20,Germany,3044,7490.142857142857
2021-02-21,Germany,4406,7491.857142857143
2021-02-22,Germany,10181,7625.142857142857
2021-02-23,Germany,11300,7809.857142857143
2021-02-24,Germany,9912,7906.857142857143
2021-02-25,Germany,9468,8012.714285714285
2021-02-26,Germany,7659,7995.714285714285
2021-02-27,Germany,3453,8054.142857142857
2021-02-28,Germany,4687,8094.285714285715
2021-03-01,Germany,10964,8206.142857142857
2021-03-02,Germany,11312,8207.857142857143
2021-03-03,Germany,10137,8240.0
2021-03-04,Germany,9654,8266.57142857143
2021-03-05,Germany,8296,8357.57142857143
2021-03-06,Germany,3363,8344.714285714286
2021-03-07,Germany,4846,8367.42857142857
2021-03-08,Germany,11511,8445.57142857143
2021-03-09,Germany,13997,8829.142857142857
2021-03-10,Germany,13163,9261.42857142857
2021-03-11,Germany,12553,9675.57142857143
2021-03-12,Germany,10471,9986.285714285714
2021-03-13,Germany,4837,10196.857142857143
2021-03-14,Germany,6846,10482.57142857143
2021-03-15,Germany,15794,11094.42857142857
2021-03-16,Germany,18364,11718.285714285714
2021-03-17,Germany,16736,12228.714285714286
2021-03-18,Germany,15700,12678.285714285714
2021-03-19,Germany,13226,13071.857142857143
2021-03-20,Germany,5956,13231.714285714286
2021-03-21,Germany,8910,13526.57142857143
2021-03-22,Germany,19453,14049.285714285714
2021-03-23,Germany,22656,14662.42857142857
2021-03-24,Germany,21910,15401.57142857143
2021-03-25,Germany,20041,16021.714285714286
2021-03-26,Germany,15784,16387.14285714286
2021-03-27,Germany,7591,16620.714285714286
2021-03-28,Germany,10992,16918.14285714286
2021-03-29,Germany,20385,17051.285714285714
2021-03-30,Germany,23994,17242.428571428572
2021-03-31,Germany,21452,17177.0
2021-04-01,Germany,15492,16527.14285714286
2021-04-02,Germany,10629,15790.714285714286
2021-04-03,Germany,7152,15728.0
2021-04-04,Germany,7041,15163.57142857143
2021-04-05,Germany,11508,13895.42857142857
2021-04-06,Germany,23728,13857.42857142857
2021-04-07,Germany,25774,14474.857142857143
2021-04-08,Germany,23299,15590.142857142857
2021-04-09,Germany,18042,16649.14285714286
2021-04-10,Germany,8849,16891.571428571428
2021-04-11,Germany,12123,17617.571428571428
2021-04-12,Germany,26734,19792.714285714286
2021-04-13,Germany,28559,20482.85714285714
2021-04-14,Germany,25080,20383.714285714286
2021-04-15,Germany,23085,20353.14285714286
2021-04-16,Germany,17694,20303.428571428572
2021-04-17,Germany,8805,20297.14285714286
2021-04-18,Germany,12307,20323.428571428572
2021-04-19,Germany,27974,20500.571428571428
2021-04-20,Germany,29369,20616.285714285714
2021-04-21,Germany,25455,20669.85714285714
2021-04-22,Germany,22979,20654.714285714286
2021-04-23,Germany,18024,20701.85714285714
2021-04-24,Germany,8667,20682.14285714286
2021-04-25,Germany,12217,20669.285714285714
2021-04-26,Germany,25269,20282.85714285714
2021-04-27,Germany,25012,19660.428571428572
2021-04-28,Germany,21438,19086.571428571428
2021-04-29,Germany,19154,18540.14285714286
2021-04-30,Germany,15065,18117.428571428572
2021-05-01,Germany,6657,17830.285714285714
2021-05-02,Germany,9124,17388.428571428572
2021-05-03,Germany,20979,16775.571428571428
2021-05-04,Germany,20854,16181.57142857143
2021-05-05,Germany,17166,15571.285714285714
2021-05-06,Germany,15473,15045.42857142857
2021-05-07,Germany,12037,14612.857142857143
2021-05-08,Germany,5319,14421.714285714286
2021-05-09,Germany,7396,14174.857142857143
2021-05-10,Germany,16751,13570.857142857143
2021-05-11,Germany,16485,12946.714285714286
2021-05-12,Germany,9665,11875.142857142857
2021-05-13,Germany,7643,10756.57142857143
2021-05-14,Germany,8598,10265.285714285714
2021-05-15,Germany,4274,10116.0
2021-05-16,Germany,5251,9809.57142857143
2021-05-17,Germany,12327,9177.57142857143
2021-05-18,Germany,11309,8438.142857142857
2021-05-19,Germany,8432,8262.0
2021-05-20,Germany,7582,8253.285714285714
2021-05-21,Germany,5821,7856.571428571428
2021-05-22,Germany,2002,7532.0
2021-05-23,Germany,1798,7038.714285714285
2021-05-24,Germany,3671,5802.142857142857
2021-05-25,Germany,7151,5208.142857142857
2021-05-26,Germany,6818,4977.571428571428
2021-05-27,Germany,5160,4631.571428571428
2021-05-28,Germany,3690,4327.142857142857
2021-05-29,Germany,1606,4270.571428571428
2021-05-30,Germany,2439,4362.142857142857
2021-05-31,Germany,5104,4566.857142857143
2021-06-01,Germany,4487,4186.285714285715
2021-06-02,Germany,2939,3632.1428571428573
2021-06-03,Germany,2275,3220.0
2021-06-04,Germany,2308,3022.5714285714284
2021-06-05,Germany,1135,2955.285714285714
2021-06-06,Germany,1715,2851.8571428571427
2021-06-07,Germany,3537,2628.0
2021-06-08,Germany,2866,2396.4285714285716
2021-06-09,Germany,2282,2302.5714285714284
2021-06-10,Germany,1842,2240.714285714286
2021-06-11,Germany,1311,2098.285714285714
2021-06-12,Germany,516,2009.857142857143
2021-06-13,Germany,934,1898.2857142857142
2021-06-14,Germany,1703,1636.2857142857142
2021-06-15,Germany,1445,1433.2857142857142
2021-06-16,Germany,1160,1273.0
2021-06-17,Germany,1033,1157.4285714285713
2021-06-18,Germany,737,1075.4285714285713
2021-06-19,Germany,276,1041.142857142857
2021-06-20,Germany,609,994.7142857142857
2021-06-21,Germany,1068,904.0
2021-06-22,Germany,905,826.8571428571429
2021-06-23,Germany,829,779.5714285714286
2021-06-24,Germany,740,737.7142857142857
2021-06-25,Germany,484,701.5714285714286
2021-06-26,Germany,223,694.0
2021-06-27,Germany,524,681.8571428571429
2021-06-28,Germany,898,657.5714285714286
2021-06-29,Germany,866,652.0
2021-06-30,Germany,711,635.1428571428571
2021-07-01,Germany,670,625.1428571428571
2021-07-02,Germany,509,628.7142857142857
2021-07-03,Germany,208,626.5714285714286
2021-07-04,Germany,558,631.4285714285714
2021-07-05,Germany,1064,655.1428571428571
2021-07-06,Germany,962,668.8571428571429
2021-07-07,Germany,957,704.0
2021-07-08,Germany,949,743.8571428571429
2021-07-09,Germany,791,784.1428571428571
2021-07-10,Germany,311,798.8571428571429
2021-07-11,Germany,803,833.8571428571429
2021-07-12,Germany,1765,934.0
2021-07-13,Germany,1627,1029.0
2021-07-14,Germany,1520,1109.4285714285713
2021-07-15,Germany,1620,1205.2857142857142
2021-07-16,Germany,1281,1275.2857142857142
2021-07-17,Germany,499,1302.142857142857
2021-07-18,Germany,1431,1391.857142857143
2021-07-19,Germany,2341,1474.142857142857
2021-07-20,Germany,2297,1569.857142857143
2021-07-21,Germany,2226,1670.7142857142858
2021-07-22,Germany,2120,1742.142857142857
2021-07-23,Germany,1594,1786.857142857143
2021-07-24,Germany,638,1806.7142857142858
2021-07-25,Germany,1663,1839.857142857143
2021-07-26,Germany,3098,1948.0
2021-07-27,Germany,2845,2026.2857142857142
2021-07-28,Germany,2638,2085.1428571428573
2021-07-29,Germany,2529,2143.5714285714284
2021-07-30,Germany,1964,2196.4285714285716
2021-07-31,Germany,783,2217.1428571428573
2021-08-01,Germany,2122,2282.714285714286
2021-08-02,Germany,3754,2376.4285714285716
2021-08-03,Germany,3547,2476.714285714286
2021-08-04,Germany,3531,2604.285714285714
2021-08-05,Germany,3538,2748.4285714285716
2021-08-06,Germany,2793,2866.8571428571427
2021-08-07,Germany,1141,2918.0
2021-08-08,Germany,2925,3032.714285714286
2021-08-09,Germany,5559,3290.5714285714284
2021-08-10,Germany,5649,3590.8571428571427
2021-08-11,Germany,5445,3864.285714285714
2021-08-12,Germany,5785,4185.285714285715
2021-08-13,Germany,4638,4448.857142857143
2021-08-14,Germany,2071,4581.714285714285
2021-08-15,Germany,4525,4810.285714285715
2021-08-16,Germany,8918,5290.142857142857
2021-08-17,Germany,8759,5734.428571428572
2021-08-18,Germany,8688,6197.714285714285
2021-08-19,Germany,8835,6633.428571428572
2021-08-20,Germany,6822,6945.428571428572
2021-08-21,Germany,3101,7092.571428571428
2021-08-22,Germany,6582,7386.428571428572
2021-08-23,Germany,12901,7955.428571428572
2021-08-24,Germany,12722,8521.57142857143
2021-08-25,Germany,11623,8940.857142857143
2021-08-26,Germany,10402,9164.714285714286
2021-08-27,Germany,8406,9391.0
2021-08-28,Germany,3740,9482.285714285714
2021-08-29,Germany,7089,9554.714285714286
2021-08-30,Germany,14582,9794.857142857143
2021-08-31,Germany,14737,10082.714285714286
2021-09-01,Germany,12724,10240.0
2021-09-02,Germany,12073,10478.714285714286
2021-09-03,Germany,9487,10633.142857142857
2021-09-04,Germany,4047,10677.0
2021-09-05,Germany,7013,10666.142857142857
2021-09-06,Germany,15122,10743.285714285714
2021-09-07,Germany,14156,10660.285714285714
2021-09-08,Germany,12389,10612.42857142857
2021-09-09,Germany,11146,10480.0
2021-09-10,Germany,8552,10346.42857142857
2021-09-11,Germany,3283,10237.285714285714
2021-09-12,Germany,6887,10219.285714285714
2021-09-13,Germany,13392,9972.142857142857
2021-09-14,Germany,12219,9695.42857142857
2021-09-15,Germany,10273,9393.142857142857
2021-09-16,Germany,8889,9070.714285714286
2021-09-17,Germany,7035,8854.0
2021-09-18,Germany,2779,8782.0
2021-09-19,Germany,5408,8570.714285714286
2021-09-20,Germany,11259,8266.0
2021-09-21,Germany,10458,8014.428571428572
2021-09-22,Germany,9088,7845.142857142857
2021-09-23,Germany,8409,7776.571428571428
2021-09-24,Germany,6350,7678.714285714285
2021-09-25,Germany,2646,7659.714285714285
2021-09-26,Germany,5770,7711.428571428572
2021-09-27,Germany,12651,7910.285714285715
2021-09-28,Germany,11379,8041.857142857143
2021-09-29,Germany,9500,8100.714285714285
2021-09-30,Germany,8387,8097.571428571428
2021-10-01,Germany,6152,8069.285714285715
2021-10-02,Germany,2649,8069.714285714285
2021-10-03,Germany,5671,8055.571428571428
2021-10-04,Germany,12217,7993.571428571428
2021-10-05,Germany,11114,7955.714285714285
2021-10-06,Germany,10136,8046.571428571428
2021-10-07,Germany,9222,8165.857142857143
2021-10-08,Germany,7016,8289.285714285714
2021-10-09,Germany,2636,8287.42857142857
2021-10-10,Germany,6261,8371.714285714286
2021-10-11,Germany,12644,8432.714285714286
2021-10-12,Germany,12057,8567.42857142857
2021-10-13,Germany,11340,8739.42857142857
2021-10-14,Germany,11152,9015.142857142857
2021-10-15,Germany,8489,9225.57142857143
2021-10-16,Germany,3409,9336.0
2021-10-17,Germany,8142,9604.714285714286
2021-10-18,Germany,19165,10536.285714285714
2021-10-19,Germany,17978,11382.142857142857
2021-10-20,Germany,17297,12233.142857142857
2021-10-21,Germany,16674,13022.0
2021-10-22,Germany,13289,13707.714285714286
2021-10-23,Germany,5179,13960.57142857143
2021-10-24,Germany,11872,14493.42857142857
2021-10-25,Germany,26379,15524.0
2021-10-26,Germany,27297,16855.285714285714
2021-10-27,Germany,24357,17863.85714285714
2021-10-28,Germany,22575,18706.85714285714
2021-10-29,Germany,17078,19248.14285714286
2021-10-30,Germany,7452,19572.85714285714
2021-10-31,Germany,11487,19517.85714285714
2021-11-01,Germany,24398,19234.85714285714
2021-11-02,Germany,36145,20498.85714285714
2021-11-03,Germany,36463,22228.285714285714
2021-11-04,Germany,33748,23824.428571428572
2021-11-05,Germany,23769,24780.285714285714
2021-11-06,Germany,11868,25411.14285714286
2021-11-07,Germany,24287,27239.714285714286
2021-11-08,Germany,47188,30495.428571428572
2021-11-09,Germany,50847,32595.714285714286
2021-11-10,Germany,49748,34493.57142857143
2021-11-11,Germany,46081,36255.42857142857
2021-11-12,Germany,33973,37713.142857142855
2021-11-13,Germany,19039,38737.57142857143
2021-11-14,Germany,34589,40209.28571428572
2021-11-15,Germany,62991,42466.857142857145
2021-11-16,Germany,63184,44229.28571428572
2021-11-17,Germany,61244,45871.57142857143
2021-11-18,Germany,62541,48223.0
2021-11-19,Germany,42338,49418.0
2021-11-20,Germany,24780,50238.142857142855
2021-11-21,Germany,46631,51958.42857142857
2021-11-22,Germany,74537,53607.857142857145
2021-11-23,Germany,75734,55400.71428571428
2021-11-24,Germany,71882,56920.42857142857
2021-11-25,Germany,64074,57139.42857142857
2021-11-26,Germany,44949,57512.42857142857
2021-11-27,Germany,25529,57619.42857142857
2021-11-28,Germany,44357,57294.57142857143
2021-11-29,Germany,73601,57160.857142857145
2021-11-30,Germany,73997,56912.71428571428
2021-12-01,Germany,68022,56361.28571428572
2021-12-02,Germany,62529,56140.57142857143
2021-12-03,Germany,42496,55790.142857142855
2021-12-04,Germany,23063,55437.857142857145
2021-12-05,Germany,42521,55175.57142857143
2021-12-06,Germany,69323,54564.42857142857
2021-12-07,Germany,67195,53592.71428571428
2021-12-08,Germany,57694,52117.28571428572
2021-12-09,Germany,51146,50491.142857142855
2021-12-10,Germany,34655,49371.0
